id,book,unit_index,lesson_no,unit_title,lesson_title_en,audio_url,lrc_url,audio_85_url,lrc_85_url,video_collection_embed,video_collection_watch,video_lesson_embed,video_lesson_watch,video_note
168,NCE2,96,96,96.The Dead Return,The Dead Return,https://nce.mleo.site/NCE2/96.The%20Dead%20Return.mp3,https://nce.mleo.site/NCE2/96.The%20Dead%20Return.lrc,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_96.mp3,https://85.mleo.site/NCE2/NCE2%281985%20British%20accent%29_96.lrc,https://player.bilibili.com/player.html?bvid=BV1XA4y1o72C&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1XA4y1o72C/,https://player.bilibili.com/player.html?bvid=BV1FX4y1Y7XZ&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1FX4y1Y7XZ,"官方合集《新概念英语 第二册 L49～L96｜胶学 x 刘羽Leo》(共179P), 按 L096 分P定位; 另有单课切片直链(胶学课程,第三方整理), 见 video_lesson_* 字段"
169,NCE3,1,01,01.A Puma at Large,A Puma at Large,https://nce.mleo.site/NCE3/01.A%20Puma%20at%20Large.mp3,https://nce.mleo.site/NCE3/01.A%20Puma%20at%20Large.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_01.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_01.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1Y341127d8&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1Y341127d8,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
170,NCE3,2,02,02.Thirteen Equals One,Thirteen Equals One,https://nce.mleo.site/NCE3/02.Thirteen%20Equals%20One.mp3,https://nce.mleo.site/NCE3/02.Thirteen%20Equals%20One.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_02.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_02.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1RU4y1A7y1&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1RU4y1A7y1,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
171,NCE3,3,03,03.An Unknown Goddess,An Unknown Goddess,https://nce.mleo.site/NCE3/03.An%20Unknown%20Goddess.mp3,https://nce.mleo.site/NCE3/03.An%20Unknown%20Goddess.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_03.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_03.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1rU4y1A7XQ&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1rU4y1A7XQ,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
172,NCE3,4,04,04.The Double Life of Alfred Bloggs,The Double Life of Alfred Bloggs,https://nce.mleo.site/NCE3/04.The%20Double%20Life%20of%20Alfred%20Bloggs.mp3,https://nce.mleo.site/NCE3/04.The%20Double%20Life%20of%20Alfred%20Bloggs.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_04.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_04.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1zf4y1w7k3&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zf4y1w7k3,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
173,NCE3,5,05,05.The Facts,The Facts,https://nce.mleo.site/NCE3/05.The%20Facts.mp3,https://nce.mleo.site/NCE3/05.The%20Facts.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_05.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_05.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1aL411s7LJ&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1aL411s7LJ,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
174,NCE3,6,06,06.Smash and Grab,Smash and Grab,https://nce.mleo.site/NCE3/06.Smash%20and%20Grab.mp3,https://nce.mleo.site/NCE3/06.Smash%20and%20Grab.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_06.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_06.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1bb4y117ny&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1bb4y117ny,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
175,NCE3,7,07,07.Mutilated Ladies,Mutilated Ladies,https://nce.mleo.site/NCE3/07.Mutilated%20Ladies.mp3,https://nce.mleo.site/NCE3/07.Mutilated%20Ladies.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_07.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_07.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1Bq4y1V7sg&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1Bq4y1V7sg,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
176,NCE3,8,08,08.A Famous Monastery,A Famous Monastery,https://nce.mleo.site/NCE3/08.A%20Famous%20Monastery.mp3,https://nce.mleo.site/NCE3/08.A%20Famous%20Monastery.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_08.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_08.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1oR4y1n7zE&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1oR4y1n7zE,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
177,NCE3,9,09,09.Flying Cats,Flying Cats,https://nce.mleo.site/NCE3/09.Flying%20Cats.mp3,https://nce.mleo.site/NCE3/09.Flying%20Cats.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_09.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_09.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1aP4y187dT&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1aP4y187dT,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
178,NCE3,10,10,10.The Loss of the Titanic,The Loss of the Titanic,https://nce.mleo.site/NCE3/10.The%20Loss%20of%20the%20Titanic.mp3,https://nce.mleo.site/NCE3/10.The%20Loss%20of%20the%20Titanic.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_10.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_10.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV16P4y1t7Wt&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV16P4y1t7Wt,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
179,NCE3,11,11,11.Not Guilty,Not Guilty,https://nce.mleo.site/NCE3/11.Not%20Guilty.mp3,https://nce.mleo.site/NCE3/11.Not%20Guilty.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_11.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_11.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1KL411G7AQ&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1KL411G7AQ,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
180,NCE3,12,12,12.Life on a Desert Island,Life on a Desert Island,https://nce.mleo.site/NCE3/12.Life%20on%20a%20Desert%20Island.mp3,https://nce.mleo.site/NCE3/12.Life%20on%20a%20Desert%20Island.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_12.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_12.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1Xq4y1V7H4&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1Xq4y1V7H4,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
181,NCE3,13,13,13.It's Only Me,It's Only Me,https://nce.mleo.site/NCE3/13.It%27s%20Only%20Me.mp3,https://nce.mleo.site/NCE3/13.It%27s%20Only%20Me.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_13.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_13.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1fT4y1o76p&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1fT4y1o76p,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
182,NCE3,14,14,14.A Noble Gangster,A Noble Gangster,https://nce.mleo.site/NCE3/14.A%20Noble%20Gangster.mp3,https://nce.mleo.site/NCE3/14.A%20Noble%20Gangster.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_14.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_14.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1i34y1d7gC&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1i34y1d7gC,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
183,NCE3,15,15,15.Fifty Pence Worth of Trouble,Fifty Pence Worth of Trouble,https://nce.mleo.site/NCE3/15.Fifty%20Pence%20Worth%20of%20Trouble.mp3,https://nce.mleo.site/NCE3/15.Fifty%20Pence%20Worth%20of%20Trouble.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_15.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_15.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1XT4y197Li&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1XT4y197Li,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
184,NCE3,16,16,16.Mary Had a Little Lamb,Mary Had a Little Lamb,https://nce.mleo.site/NCE3/16.Mary%20Had%20a%20Little%20Lamb.mp3,https://nce.mleo.site/NCE3/16.Mary%20Had%20a%20Little%20Lamb.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_16.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_16.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1eQ4y1U7D4&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1eQ4y1U7D4,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
185,NCE3,17,17,17.The Longest Suspension Bridge in the World,The Longest Suspension Bridge in the World,https://nce.mleo.site/NCE3/17.The%20Longest%20Suspension%20Bridge%20in%20the%20World.mp3,https://nce.mleo.site/NCE3/17.The%20Longest%20Suspension%20Bridge%20in%20the%20World.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_17.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_17.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1dh411479e&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1dh411479e,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
186,NCE3,18,18,18.Electric Currents in Modern Art,Electric Currents in Modern Art,https://nce.mleo.site/NCE3/18.Electric%20Currents%20in%20Modern%20Art.mp3,https://nce.mleo.site/NCE3/18.Electric%20Currents%20in%20Modern%20Art.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_18.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_18.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1e341147Nc&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1e341147Nc,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
187,NCE3,19,19,19.A Very Dear Cat,A Very Dear Cat,https://nce.mleo.site/NCE3/19.A%20Very%20Dear%20Cat.mp3,https://nce.mleo.site/NCE3/19.A%20Very%20Dear%20Cat.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_19.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_19.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1xb4y1i7b6&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1xb4y1i7b6,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
188,NCE3,20,20,20.Pioneer Pilots,Pioneer Pilots,https://nce.mleo.site/NCE3/20.Pioneer%20Pilots.mp3,https://nce.mleo.site/NCE3/20.Pioneer%20Pilots.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_20.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_20.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV13P4y1G7BT&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV13P4y1G7BT,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
189,NCE3,21,21,21.Daniel Mendoza,Daniel Mendoza,https://nce.mleo.site/NCE3/21.Daniel%20Mendoza.mp3,https://nce.mleo.site/NCE3/21.Daniel%20Mendoza.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_21.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_21.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1TS4y1Q7HS&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1TS4y1Q7HS,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
190,NCE3,22,22,22.By Heart,By Heart,https://nce.mleo.site/NCE3/22.By%20Heart.mp3,https://nce.mleo.site/NCE3/22.By%20Heart.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_22.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_22.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1ar4y1r7Mx&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1ar4y1r7Mx,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
191,NCE3,23,23,23.One Man's Meat is Another Man's Poison,One Man's Meat is Another Man's Poison,https://nce.mleo.site/NCE3/23.One%20Man%27s%20Meat%20is%20Another%20Man%27s%20Poison.mp3,https://nce.mleo.site/NCE3/23.One%20Man%27s%20Meat%20is%20Another%20Man%27s%20Poison.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_23.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_23.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1bF411t7Pj&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1bF411t7Pj,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
192,NCE3,24,24,24.A Skeleton in the Cupboard,A Skeleton in the Cupboard,https://nce.mleo.site/NCE3/24.A%20Skeleton%20in%20the%20Cupboard.mp3,https://nce.mleo.site/NCE3/24.A%20Skeleton%20in%20the%20Cupboard.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_24.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_24.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1MT4y1Q7f4&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1MT4y1Q7f4,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
193,NCE3,25,25,25.The Cutty Sark,The Cutty Sark,https://nce.mleo.site/NCE3/25.The%20Cutty%20Sark.mp3,https://nce.mleo.site/NCE3/25.The%20Cutty%20Sark.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_25.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_25.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1Tu411Q7HN&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1Tu411Q7HN,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
194,NCE3,26,26,26.Wanted a Large Biscuit Tin,Wanted a Large Biscuit Tin,https://nce.mleo.site/NCE3/26.Wanted%20a%20Large%20Biscuit%20Tin.mp3,https://nce.mleo.site/NCE3/26.Wanted%20a%20Large%20Biscuit%20Tin.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_26.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_26.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV17341157kh&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV17341157kh,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
195,NCE3,27,27,27.Nothing to Sell and Nothing to Buy,Nothing to Sell and Nothing to Buy,https://nce.mleo.site/NCE3/27.Nothing%20to%20Sell%20and%20Nothing%20to%20Buy.mp3,https://nce.mleo.site/NCE3/27.Nothing%20to%20Sell%20and%20Nothing%20to%20Buy.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_27.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_27.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1oS4y1m75b&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1oS4y1m75b,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
196,NCE3,28,28,28.Five Pounds Too Dear,Five Pounds Too Dear,https://nce.mleo.site/NCE3/28.Five%20Pounds%20Too%20Dear.mp3,https://nce.mleo.site/NCE3/28.Five%20Pounds%20Too%20Dear.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_28.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_28.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV15L4y1M7jA&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV15L4y1M7jA,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
197,NCE3,29,29,29.Funny or Not,Funny or Not,https://nce.mleo.site/NCE3/29.Funny%20or%20Not.mp3,https://nce.mleo.site/NCE3/29.Funny%20or%20Not.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_29.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_29.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1Xq4y1e7Tf&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1Xq4y1e7Tf,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
198,NCE3,30,30,30.The Death of a Ghost,The Death of a Ghost,https://nce.mleo.site/NCE3/30.The%20Death%20of%20a%20Ghost.mp3,https://nce.mleo.site/NCE3/30.The%20Death%20of%20a%20Ghost.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_30.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_30.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1pS4y1g7kx&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1pS4y1g7kx,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
199,NCE3,31,31,31.A Lovable Eccentric,A Lovable Eccentric,https://nce.mleo.site/NCE3/31.A%20Lovable%20Eccentric.mp3,https://nce.mleo.site/NCE3/31.A%20Lovable%20Eccentric.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_31.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_31.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1z44y1N7iz&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1z44y1N7iz,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
200,NCE3,32,32,32.A Lost Ship,A Lost Ship,https://nce.mleo.site/NCE3/32.A%20Lost%20Ship.mp3,https://nce.mleo.site/NCE3/32.A%20Lost%20Ship.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_32.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_32.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1Cq4y1Y7Eg&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1Cq4y1Y7Eg,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
201,NCE3,33,33,33.A Day to Remember,A Day to Remember,https://nce.mleo.site/NCE3/33.A%20Day%20to%20Remember.mp3,https://nce.mleo.site/NCE3/33.A%20Day%20to%20Remember.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_33.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_33.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1zu411v7LD&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zu411v7LD,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
202,NCE3,34,34,34.A Happy Discovery,A Happy Discovery,https://nce.mleo.site/NCE3/34.A%20Happy%20Discovery.mp3,https://nce.mleo.site/NCE3/34.A%20Happy%20Discovery.lrc,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_34.mp3,https://85.mleo.site/NCE3/NCE3%281985%20British%20accent%29_34.lrc,https://player.bilibili.com/player.html?bvid=BV1zY4y187cK&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1zY4y187cK/,https://player.bilibili.com/player.html?bvid=BV1iY4y1v7sp&high_quality=1&autoplay=0,https://www.bilibili.com/video/BV1iY4y1v7sp,官方合集已含; 官方合集《新概念英语 第三册 更新至47课｜胶学 x 刘羽Leo》共155P; 单课切片直链见 video_lesson_* 字段
